smiles,standardized_value
O=C(Cc1ccc2c(c1)CN(Cc1ccccc1)CC(=O)NCCCCCO2)NCc1cccc(N2CCCC2=O)c1,-5.987
CN1CCOc2ccccc2C(=O)NC(C(=O)N(C)CCOc2ccc(Cl)cc2)CC(=O)NC(Cc2ccccc2)C1=O,-5.625
CCN1CCCCN(C(=O)CC(C)C)C2CCCCC2Oc2ccccc2C1=O,-4.974
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2ccccc2F)CCCCOCC(O)C1O,-5.53
COc1ccccc1CC(=O)N1CCC2(CCCCCOc3ccc(Cl)cc3C(=O)NC2)CC1,-5.676
CC(C)C1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CCCCN)CC(=O)N1,-6.328
CC(C)N1CCOCCOc2ccc(C(=O)NCCCCCO)cc2Cc2cccc(c2)C1,-6.796
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(F)cc3)CCO2)C1=O,-5.352
CC(C)CNC(=O)CN1CCCCCCOc2ccccc2Oc2ncccc2C1,-5.301
Cc1cccc(CN2CCC3(CCCCOCC(C)NC(=O)C(CC(C)C)NC3=O)CC2)c1,-4.794
CN1CCCCCOc2ccc(C(=O)NCCN3CCCC3)cc2Cc2cccc(c2)C1,-5.466
CC1COc2ccccc2CCCCC2(CCN(C(=O)c3cccc4[nH]ccc34)CC2)C(=O)N1,-5.75
CC(C)CC1COc2ccccc2CCCCCC2(CCN(C(=O)c3cc[nH]n3)CC2)C(=O)N1,-5.745
CCOc1cccc2c1OCCCCCNC(=O)CN(C(C)=O)C2,-6.229
COCC(=O)N1CCCCCCCNCc2cc(N(C)CCc3ccccc3)ccc21,-5.001
O=C(CN1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1)NCc1ccc(F)cc1,-5.287
COc1ccc(CCNC(=O)C2CC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,-6.444
CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(Cc1c(F)cccc1F)CC2,-4.805
CC(C)C1C(=O)N(C)CCCCN(C(=O)COc2ccccc2F)CCCCOc2ccc(Cl)cc2C(=O)N1C,-5.406
O=C1NCC2(CCCCCCOc3ccc(Cl)cc31)CCN(C(=O)CCn1ccccc1=O)CC2,-5.721
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)NC2CCOCC2)CC(=O)NC(Cc2ccccc2)C1=O,-6.824
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NCCCCCCNC(=O)[C@H](C)NC1=O,-4.5
CC(C)CN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3csc(N)n3)CC2)C1,-6.959
Cc1nn(CCNC(=O)Cc2ccc3c(c2)CN(Cc2ccccc2)CC(=O)NCCCCCO3)c(C)c1Cl,-5.416
CCn1nc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)cc1C,-6.854
Cc1csc(CCCNC(=O)C2CCC(=O)N(C)CC(=O)NCCCCC(=O)NC(C)COc3ccccc3C(=O)N2)n1,-7.222
COc1cc(C)ccc1OCCNC(=O)C1CC(=O)NC(Cc2ccccc2)C(=O)N(C)CCOc2ccccc2C(=O)N1,-6.086
CC(C)CC1NC(=O)CC(C(=O)NCCCc2ccccc2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.029
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCn3cncn3)CCO2)C1=O,-5.296
CN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3cnc4ccccc43)CCO2)C1=O,-5.69
CN1CC2(CCN(C(=O)c3cscn3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,-7.222
CC(C)C1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CCN2CCCCCC2)CC(=O)N1,-7.699
CC(C)CN1CCOCCOc2ccc(C(=O)NCCC(N)=O)cc2Cc2cccc(c2)C1,-7.046
COc1cccc(CCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-6.092499999999999
CN1CCCCN(C(=O)Cc2c[nH]c3ccccc23)CCOc2ccc(Cl)cc2C1=O,-6.301
O=C1CN(Cc2ccccc2)Cc2cc(CCC(=O)N3CCCC3CO)ccc2OCCCCCN1,-5.519
CC(O)C1NC(=O)CC(C(=O)NCCOc2ccc(F)cc2)NC(=O)c2ccccc2OCCCNC1=O,-6.553
Cc1ncccc1C(=O)N1CCC2(CCCCc3ccccc3OCC(=O)N(C)C2)CC1,-5.385
CCCN1CCCCN(C(=O)c2ccccc2Cl)C2CCCCC2Oc2ccccc2C1=O,-5.305
CCCN1CCCCN(C(=O)c2ccccc2C(F)(F)F)C2CCCCC2Oc2ccccc2C1=O,-6.495
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1cccnc1)C2,-6.523
COCC12CCCCN(C(=O)c3cc(F)cc(F)c3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.106
CN1CCC2(CCCCN(C(=O)COc3cccc(Cl)c3)CCC(O)C(O)COC2=O)CC1,-6.42
Cc1c(C(=O)N2CCC3NC(=O)C(Cc4ccccc4)NC(=O)C4(C/C=C/CC3C2)CCOCC4)nnn1-c1ccc(Cl)cc1,-6.081
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1cnn(C)c1)C2,-6.699
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3Cl)CCO2)C1=O,-6.046
CCOc1ccc(CC(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)cc1,-6.481
Cc1ccccc1OCC(=O)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,-6.398
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCCC(O)C3)ccc21,-5.183
Cc1ccccc1C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(Cc2ccccc2)NC(=O)C1,-5.7795000000000005
O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)N1CCCC1CO,-5.951
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3C4CCC3CC(O)C4)ccc21,-5.804
O=C1NCCCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)N2CCCC2COc2ccccc21,-6.959
CCn1nc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)cc1C,-5.384
O=C(CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1)Nc1ccc2c(c1)OCO2,-5.602
COCC12CCCCN(C(=O)C3CC3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.255
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc4cccnc34)CCO2)C1=O,-5.295
COCCC(=O)N1CCCCC2(COC)CCN(CC2)C(=O)c2ccccc2OCC1,-5.674
CN1CC2(CCN(C(=O)CCc3ccccc3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,-7.046
CCOc1ccccc1CN1CCC2(CCCCc3ccccc3OCC(CC(C)C)NC2=O)CC1,-6.041
c1ccc(N2CCN(/C3=N/CCCCCOc4ccccc4Oc4ncccc43)CC2)nc1,-5.228
O=C1CN(Cc2ccccc2)C(=O)CCC(C(=O)NCC2(c3cccc(F)c3)CCOCC2)NC(=O)c2ccccc2OCCN1,-6.432
COCCC(=O)N1CCCCC2(CO)CCN(CC2)C(=O)c2ccccc2OCC1,-7.155
CCC(=O)N1CCCN(C)CCCN(C(=O)c2cc(CC(C)C)no2)Cc2cc(F)c(F)cc21,-5.939
CN1C(=O)C2(CC2)NC(=O)CCC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCC1Cc1ccccc1,-7.155
O=C(c1ccc2c(c1)Cc1cccc(c1)CN(C1CCOCC1)CCOCCO2)N1CCN(CCO)CC1,-6.886
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)N1,-6.886
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCn3cnc4ccccc43)CCO2)C1=O,-6.041
CC(=O)NCC(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(Cc2ccccc2)NC(=O)C1,-6.456
Cc1cc(CNC(=O)Cc2ccc3c(c2)CN(Cc2ccccc2)CC(=O)NCCCCCO3)[nH]n1,-5.541
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)N1,-7.155
c1ccc2c(c1)OCCOCC/N=C(/N1CCOCC1)c1cccnc1O2,-6.26
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2ccc(F)cc2Cl)CCCCOCC(O)C1O,-5.403
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC1CCCC1)C2,-5.79
O=C1CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCNC(=O)C(CO)N1,-7.155
CN1CCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)NC(Cc2ccccc2)C1=O,-6.62
Cc1nnsc1CNC(=O)CN1CCCC(C)(C)COc2ccccc2Oc2ncccc2C1,-5.249
Cc1nn(C)cc1C(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,-6.328
CN1CCOc2ccccc2C(=O)NC(C(=O)N2CCCC2CO)CC(=O)NC(Cc2ccccc2)C1=O,-7.699
CCOC(=O)CNC(=O)CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,-5.556
CCOc1cccc(C(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)c1,-6.509
COC1CN(C(C)=O)CCCN(C(=O)c2cc(C(C)C)no2)CCCCOCC(O)C1O,-7.222
O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)NC1CC1,-5.255
CC(C)CC1NC(=O)CCC(C(=O)N2CCC(O)CC2)NC(=O)c2ccccc2OCCNC1=O,-8.0
COCC1CCCN1C(=O)C1CC(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)COc2ccccc2C(=O)N1,-6.027
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3C4CCC3CC(O)C4)ccc21,-5.031
O=C1CN(Cc2ccccc2)Cc2cc(CCC(=O)N3CCOCC3)ccc2OCCCCCN1,-5.047
COc1ccc(CCCNC(=O)C2CC(=O)NC(C)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)cc1OC,-6.959
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOCC2CCCO2)CC(=O)NC(CC(C)C)C1=O,-6.745
CC1Cc2cc(CNC(=O)CN3CCCCCCOc4ccccc4Oc4ncccc4C3)ccc2O1,-5.936
CNC(=O)C12CCCCN(C(=O)c3cnc[nH]3)CCOc3ccccc3C(=O)N(CC1)CC2,-6.921
CS(=O)(=O)N1CCC(CC(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3ccccc3OCC2)CC1,-7.398
O=C(CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1)Nc1ccc2c(c1)OCCO2,-5.57
CC(C)CC1COc2ccccc2CCCCCC2(CCN(C(=O)c3ccnc(N)c3)CC2)C(=O)N1,-5.495
CCC(=O)N1CCCN(C(C)C)CCCN(C(=O)c2c(C)noc2C)Cc2cc(F)c(F)cc21,-5.327
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2cccs2)C(CC(C)C)C1,-6.721
COCCN1CCN(C(=O)c2ccc3c(c2)CN(CC(C)C)CCCCCCCN3C(C)=O)CC1,-4.899
Cc1ccccc1OCCN(C)C(=O)C1CC(=O)NC(C(C)C)C(=O)N2CCCC2COc2ccccc2C(=O)N1,-5.526
CC(C)N1CCN(C(=O)CCc2ccc3c(c2)CN(Cc2ccccc2)CC(=O)NCCCCCO3)CC1,-5.081
COCCCNC(=O)C1CC(=O)NC(CC(C)C)C(=O)NCCCOc2ccccc2C(=O)N1,-7.097
CC(C)N1CC(=O)NCCCCCOc2ccc(CCC(=O)N3CCCC(c4cncn4C)C3)cc2C1,-6.187
Cn1c(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)cc(=O)n(C)c1=O,-6.658
CCN1CCN(C(=O)C2CCC(=O)NC(CCC(N)=O)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)CC1,-6.276
CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CC2CC2)CC(=O)N1,-5.7045
CC(C)C1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CCc2ccccc2)CC(=O)N1,-5.411
COc1ccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)cc1F,-5.342
O=C1CC(C(=O)NCCCc2ccccc2)NC(=O)c2ccccc2OCC2CCCN2C(=O)C(Cc2ccccc2)N1,-5.676
O=C1NCc2ccccc2OCc2cn(nn2)CCCC12CCNCC2,-6.921
Cc1cc(CNC(=O)c2ccc3c(c2)Cc2cccc(c2)CN(CC(C)C)CCOCCO3)[nH]n1,-5.567
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NC(CC(N)=O)C(=O)NC(C(C)C)C(=O)N1,-6.959
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)CN(C)CCc2ccccn2)CCCCOCC(O)C1O,-6.377
CC1NC(=O)CC(C(=O)NCCCN2CCCC2=O)NC(=O)c2ccccc2OCCN(C)C1=O,-7.301
Cc1c(F)cccc1NC(=O)CN1CCC2NC(=O)C(Cc3ccccc3)NC(=O)C3(C/C=C/CC2C1)CCOCC3,-5.509
COC1CN(C(C)=O)CCCN(C(=O)c2ncccc2O)CCCCOCC(O)C1O,-6.638
CC(C)C(CO)NC(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2,-5.939
COCC1CCCN1C(=O)C1CC(=O)NC(C(C)O)C(=O)N(C)CCOc2ccccc2C(=O)N1,-6.745
COc1cc(C(=O)N2CCCCCCOc3ccccc3Oc3ncccc3C2)ccn1,-5.688
CCN1CCCCN(C(=O)c2ccc(C)cc2)C(Cc2ccccc2)COc2ccccc2C1=O,-5.36
CC(C)CCOC1CN(C(=O)c2ccccc2F)CCN(C(=O)c2cccc(CN)c2)CCCCOCC(O)C1O,-6.538
CC1NC(=O)CC(C(=O)NCCCCN(C)C)NC(=O)c2ccccc2OCCN(C)C1=O,-6.569
Nc1cccc(C(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3ccccc3OCC2)n1,-7.523
CC(C)C1NC(=O)CC(C(=O)NCCc2ccc3c(c2)OCCO3)NC(=O)c2ccccc2OCCN(C)C1=O,-6.744
CCC(=O)N1CCCN(C)CCCN(C(=O)c2ccnnc2)Cc2cc(F)c(F)cc21,-6.509
COc1ccc(C(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3ccccc3OCC2)cn1,-6.921
CCN1CCCC1CN(Cc1ccncc1)C(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2,-6.194
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccc(F)c2)CCCCOCC(O)C1O,-6.12
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCc2ccc([nH]2)CNC1=O,-7.72
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncs3)CCO2)C1=O,-5.066
CCC(=O)N1CCCN(C)CCCN(C(=O)c2ncccn2)Cc2cc(F)c(F)cc21,-5.65
CN1CCCCN(C(=O)COc2ccccc2F)CCCOc2ccc(Cl)cc2C1=O,-5.032
CN1CCCCN(C(=O)CCc2ccnn2C)CCOc2ccc(Cl)cc2C1=O,-6.745
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NCCCCNC1=O,-7.76
O=C1NCC2(CCCCCOc3ccc(Cl)cc31)CCN(C(=O)c1ccc3c(c1)OCO3)CC2,-5.67
CC(C)CC1NC(=O)CC(C(=O)NCC(C)(C)c2ccc(F)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-5.6035
c1ccc2c(c1)OCCCCC/N=C(/N1CCOCC1)c1cccnc1O2,-5.636
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CNS(C)(=O)=O)CCO2)C1=O,-5.876
CCC(C)C1NC(=O)CC(C(=O)NCCCc2ccccc2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.022
CC(C)N1CC(=O)NCCCCCOc2ccc(CCC(=O)N3CCC(COCc4ccccc4)CC3)cc2C1,-5.545
COC1CN(C(C)=O)CCCN(S(=O)(=O)c2cccc(F)c2)CCCCOCC(O)C1O,-7.155
CC1CCN(CC(=O)N2CCCCOc3ccc(Cl)cc3C(=O)N(C)C(Cc3ccccc3)C(=O)N(C)CCCC2)CC1,-5.441
CC(C)CC1NC(=O)CC(C(=O)NCCc2cnccn2)NC(=O)c2ccccc2OCCN(C)C1=O,-7.301
Cc1cc(CCC(=O)N2CCC3(CCCCc4ccccc4OCCCC(=O)NC3)CC2)nc(C2CCCN(S(C)(=O)=O)C2)n1,-6.357
CC1CN(C(=O)C2CC(=O)NC(C)C(=O)N3CCCC3COc3ccccc3C(=O)N2)CC(C)O1,-6.638
COc1cccc(CCCNC(=O)C2CCC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-6.509
Cc1cc(C(=O)N2CCCCOc3ccc(Cl)cc3C(=O)N(C)C(Cc3ccccc3)C(=O)N(C)CCCC2)on1,-5.511
O=C(CN1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1)N1CCC(Cc2ccccc2)CC1,-5.824
Cc1ccccc1CNC(=O)C1CC(=O)NC(CC(C)C)C(=O)NCCOc2ccccc2C(=O)N1,-6.854
Cc1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)on1,-5.202
CN1CCCCN(C(=O)c2ccc3c(c2)CCCC3)CCOc2ccc(Cl)cc2C1=O,-5.502
O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)NCc1cccc(N2CCCC2=O)c1,-5.082
Cc1ncc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c(C)n1,-6.081
CCN1CCCC1CNC(=O)C1CC(=O)NC(C(C)C)C(=O)N2CCCC2COc2ccccc2C(=O)N1,-6.62
CC(C)C1NC(=O)CCC(C(=O)NCc2cccc(CN3CCOCC3)c2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.387
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccccc1)C2,-5.357
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NCCCCNC1=O,-7.37
CN1CC2(CCN(C(=O)c3cn(C)cn3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,-7.222
CCN1CCCCN(C(=O)c2ccccc2F)C2CCCCC2Oc2ccccc2C1=O,-4.945
CN1CCCCN(C(=O)c2ccc3ncccc3c2)CCOc2ccc(Cl)cc2C1=O,-5.9
COCC12CCCCN(C(=O)c3ccc(N)nc3)CCOc3ccccc3C(=O)N(CC1)CC2,-7.155
Cc1ccc(C(C)C)c(OCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-5.744
CNC(=O)C12CCCCN(C(=O)COc3ccc(Cl)cc3)CCOc3ccccc3C(=O)N(CC1)CC2,-6.796
COc1cccc(NC(=O)c2ccc3c(c2)CN(C(C)C)CCCCCCCN3C(C)=O)c1,-5.6
CN1CCCCN(C(=O)c2ccccc2)C(Cc2ccccc2)COc2ccccc2C1=O,-4.884
Cc1noc(C)c1CCC(=O)N1CCC2(CCCCCOc3ccccc3C(=O)NC2)CC1,-5.215
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnc(NC(C)=O)c3)CCO2)C1=O,-6.056
CC(C)CC1NC(=O)CC(C(=O)NCCCN2CCCC2=O)NC(=O)c2ccccc2OCCCNC1=O,-7.523
CC(C)C[C@@H]1NC(=O)CN(C)C(=O)[C@H](Cc2ccccc2)NCCCCCCNC1=O,-4.7
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)NCC2COCCO2)CCC(=O)NC(CC(C)C)C1=O,-7.398
Cc1cc(C(F)(F)F)nc(C2CCCN(C(=O)CCc3ccc4c(c3)CN(C(C)C)CC(=O)NCCCCCO4)C2)n1,-5.493
Cc1ncoc1C(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,-5.231
CN1CCCCN(C(=O)c2cccc(F)c2)C(Cc2ccccc2)COc2ccccc2C1=O,-4.979
CN1CCC2(CCCCN(C(=O)Cc3ccc(F)cc3)CCC(O)C(O)COC2=O)CC1,-7.222
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NC(CO)C(C)C)ccc21,-5.323
CC(=O)N1CCC(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)CC1,-6.328
O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)NCCS(=O)(=O)N1CCCC1,-5.19
CC(C)CC1NC(=O)CC(C(=O)NCCCCN(C)C)NC(=O)c2ccccc2OCCN(C)C1=O,-7.301
CN(Cc1ccccc1)C(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C1CCC1)CCCCCO2,-6.509
O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)NCCN1CCCCC1,-4.87
COc1cc(C)c(CNC(=O)CN2CCCC(C)(C)COc3ccccc3Oc3ncccc3C2)cc1C(C)C,-6.26
CCCOc1cccc(-c2ccc3c(c2)CNCCCCCCCN3C(=O)COC)c1,-5.53
CN1CC(=O)N(C)C(Cc2ccccc2)COc2ccccc2C(=O)NC(C(=O)NCCN2CCCCC2)CCC1=O,-7.523
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3ccc(C(F)(F)F)n3)CCO2)C1=O,-6.081
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)N(C)CCCCCCNC1=O,-5.2
COc1cc(CNC(=O)CN2CCCC(C)(C)COc3ccccc3Oc3ncccc3C2)cc(OC)c1OC,-5.326
CN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(Cl)cc2)CC(=O)NC(CC(N)=O)C1=O,-7.301
O=C(COc1ccccc1)N1CCCCCCCNCc2cc(-c3cncc4ccccc34)ccc21,-5.733
O=C(CN1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1)NC1CCSC1=O,-5.32
Cc1ccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C)NC(=O)C2)cc1F,-6.585
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCNC1=O,-4.9
CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2cnn3cccnc23)CC(=O)N1,-7.155
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(Cc4ccc(F)cc4)CC3)ccc21,-5.987
COc1ccc(OCCNC(=O)C2CC(=O)NC(C(C)O)C(=O)NCCCOc3ccccc3C(=O)N2)cc1,-7.222
Cc1nn(Cc2ccccc2)c(C)c1NC(=O)CN1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1,-5.588
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3scnc3C)CCO2)C1=O,-5.24
Cc1cccc(C)c1C(=O)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,-6.201
CCN1CCN(C(=O)C2CC(=O)NC(C)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)CC1,-7.699
Cc1cccc(N=C2NCCCCCOc3ccccc3Oc3ncccc32)n1,-4.995
COc1ccccc1C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(CC(C)C)NC(=O)C1,-5.666
CN1CCN(CC(=O)OC(C)(C)C)CCOc2ccccc2Oc2ncccc2C1=O,-5.025
Cn1c(=O)c2c(ncn2CC(=O)N2CCCC3NC(=O)COc4ccccc4C/C=C/CC32)n(C)c1=O,-6.569
CCc1nc2ccccc2n1CC(=O)N1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1,-6.097
COc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NCCCCNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](C)NC2=O)cc1,-7.54
CC(C)N1CC(=O)NCCCCCOc2ccc(CCC(=O)N3CCNC(=O)C3)cc2C1,-8.0
Cc1ncsc1C(=O)N1CCC2(CCCCCCOc3ccccc3C(=O)NC2)CC1,-5.141
CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2ccccn2)CC(=O)N1,-6.3055
CNC(=O)C12CCCCN(C(=O)c3cccnc3N)CCOc3ccccc3C(=O)N(CC1)CC2,-6.959
Cc1cccc(C(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)c1C,-5.91
Cc1csc(CCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)n1,-7.077500000000001
COc1cccc(CN2CCN(C(=O)C3CC(=O)NC(CC(C)C)C(=O)NCCOc4ccccc4C(=O)N3)CC2)c1,-7.046
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3)CCO2)C1=O,-6.398
COCC12CCCCN(C(=O)Cc3ccccc3)CCOc3ccccc3C(=O)N(CC1)CC2,-4.974
CN1CCCCN(S(C)(=O)=O)C2CCCCC2Oc2ccccc2C1=O,-5.171
O=C(c1cncnc1)N1CCCCC2(CCN(Cc3ccncc3)CC2)C(=O)OCC(O)C(O)CC1,-7.301
O=C(c1ccncc1)N1CCCCCCCNCc2cc(NCCCN3CCOCC3)ccc21,-7.398
CN1C(=O)C2(CC2)NC(=O)CCC(C(=O)NCc2cccc(CN3CCCC3=O)c2)NC(=O)c2ccccc2OCC1Cc1ccccc1,-6.523
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN(C)C)CCO2)C1=O,-5.257
Cc1nccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)n1,-6.357
CC(C)CC1NC(=O)CCC(C(=O)N(C)CCc2ccccc2)NC(=O)c2ccccc2OCCNC1=O,-5.733
CC1NC(=O)CC(C(=O)NCC2(c3cccc(F)c3)CCOCC2)NC(=O)c2ccccc2OCC(Cc2ccccc2)N(C)C1=O,-6.854
COCCNC(=O)CN1CCCC(C)(C)COc2ccccc2Oc2ncccc2C1,-5.156
CCCc1cc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C)NC(=O)C2)no1,-6.208
CCN1CCCCN(C(=O)c2cccc(F)c2)C2CCCCC2Oc2ccccc2C1=O,-4.769
COCC12CCCCN(C(=O)c3cccnc3OC)CCOc3ccccc3C(=O)N(CC1)CC2,-5.102
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)NC(CO)c3ccccc3)ccc21,-5.79
CCC(=O)N1CCCN(C)CCCN(C(=O)c2cc(CC)on2)Cc2cc(F)c(F)cc21,-5.565
